"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
24.694,12145,82.018,6.7933,130.71
20.265,12146,81.994,6.9303,130.65
17.901,12147,81.964,7.0683,130.54
17.398,12148,81.929,6.901,130.44
18.353,12149,81.953,7.1702,130.48
17.336,12150,82.056,8.0436,130.28
21.831,12168,81.95,6.2444,130.35
22.001,12169,81.959,6.4697,130.47
16.333,12170,81.893,6.9324,130.31
18.098,12171,81.887,7.0842,130.24
17.695,12172,81.862,7.212,130.07
355.06,12173,81.871,7.4032,129.99
15.62,12174,81.832,7.2491,129.9
354.46,12175,81.976,7.8389,130.11
16.447,12177,82.005,7.9892,130.04
27.366,12196,81.963,6.0163,130.26
357.21,12197,81.848,7.4616,129.79
358.3,12198,81.811,7.2906,129.74
344,12199,81.902,7.6159,129.95
340.74,12200,81.935,7.791,129.91
6.4105,12201,81.969,7.9528,129.84
29.615,12220,81.93,5.8876,130.1
34.12,12221,81.989,5.7832,130.16
32.718,12222,81.928,5.7697,130.01
355.93,12223,81.802,7.3816,129.57
356.72,12224,81.818,7.5064,129.5
0,12225,81.867,7.6083,129.71
0,12226,81.915,7.7953,129.74
0,12227,81.938,7.9137,129.66
0,12228,81.968,8.029,129.61
35.36,12255,82.017,5.5912,130.05
36.033,12256,81.955,5.629,129.94
0,12257,81.846,7.6223,129.51
0,12258,81.852,7.6866,129.4
0,12259,81.885,7.7502,129.58
0,12260,81.91,7.8676,129.5
0,12261,81.944,7.9759,129.51
38.139,12269,82.033,5.4667,129.97
39.033,12270,81.983,5.4404,129.82
0,12271,81.881,7.7911,129.4
37.769,12280,82.059,5.3615,129.9
36.893,12281,82.127,5.2181,129.87
35.476,12292,82.184,5.0681,129.8
37.55,12301,82.301,4.9615,129.88
37.649,12302,82.245,4.9377,129.74
38.367,12311,82.347,4.7889,129.71
39.318,12312,82.439,4.6985,129.75
18.396,12320,82.599,4.5386,129.78
11.727,12321,82.535,4.5285,129.64
1.6666,12330,82.666,4.363,129.58
345.76,12331,82.781,4.2626,129.6
343.03,12343,82.992,4.0908,129.63
333.62,12344,82.911,4.0885,129.48
331.22,12360,83.08,3.9033,129.38
316.28,12361,83.248,3.7235,129.26
344.94,12362,83.206,3.8459,129.47
314.54,12381,83.321,3.7357,129.41
332.43,12382,83.446,3.661,129.42
2.0984,12399,83.569,3.4959,129.21
21.004,12400,83.747,3.3867,129.19
56.923,12412,83.921,3.2132,128.98
71.919,12413,84.19,3.0379,128.85
66.459,12414,84.077,3.0522,128.75
77.816,12415,84.398,2.9385,128.82
75.542,12416,84.582,2.8518,128.79
73.822,12417,84.708,2.7979,128.78
70.007,12424,84.234,2.924,128.58
76.108,12425,84.405,2.8567,128.59
74.596,12426,84.612,2.7649,128.56
72.944,12427,84.837,2.6793,128.55
52.967,12428,85.031,2.59,128.49
73.238,12429,85.446,2.4063,128.31
69.643,12430,85.223,2.4996,128.4
70.565,12431,85.459,2.3491,128.13
74.951,12439,85.711,2.2568,128.05
82.445,12441,85.991,2.171,128.01
21.909,12932,81.946,6.6957,130.48
18.914,12933,81.934,6.8066,130.46
22.498,12950,81.902,6.1554,130.18
21.238,12951,81.887,6.3581,130.22
20.606,12952,81.9,6.5514,130.31
18.389,12953,81.876,6.7221,130.25
17.094,12954,81.84,6.8589,130.1
17.324,12955,81.814,6.983,129.95
17.585,12956,81.794,7.0956,129.79
16.749,12957,81.748,6.9158,129.63
26.147,12975,81.856,6.0411,130
26.928,12976,81.902,5.997,130.1
26.558,12977,81.876,5.8583,129.94
1.3316,12978,81.774,7.1456,129.64
2.9723,12979,81.736,7.0066,129.49
30.302,13004,81.896,5.7036,129.87
359.51,13005,81.765,7.2027,129.51
352.7,13006,81.779,7.3913,129.34
353.68,13007,81.747,7.2294,129.31
34.238,13023,81.909,5.5629,129.76
3.1957,13024,81.778,7.4431,129.21
5.8088,13025,81.74,7.2808,129.13
0,13026,81.815,7.563,129.32
0,13027,81.917,7.9202,129.34
37.423,13040,81.933,5.4091,129.66
6.1539,13041,81.762,7.4088,129.09
0,13042,81.763,7.4325,128.99
