"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
142.35,21489,71.657,17.173,107.06
143.43,21490,71.626,17.249,106.86
142.29,21491,71.653,17.11,106.93
141.07,21512,71.678,16.987,107.04
138.71,21513,71.705,16.873,107.21
138.29,21536,71.721,16.713,107.21
136.49,21537,71.74,16.608,107.36
135.58,21558,71.749,16.441,107.29
134.05,21559,71.763,16.359,107.46
131.37,21577,71.772,16.208,107.52
130.84,21586,71.778,16.07,107.55
128.84,21587,71.779,15.927,107.5
126.5,21595,71.78,15.769,107.56
125.65,21603,71.779,15.629,107.59
124.24,21604,71.774,15.487,107.53
121.55,21613,71.767,15.356,107.62
117.39,21624,71.755,15.205,107.66
205.73,21965,61.416,30.108,107.08
204.44,21966,61.565,30.05,107.35
204.44,21974,61.701,29.99,107.63
204.46,21985,62.053,29.887,107.93
204.54,21986,61.844,29.931,107.89
163.54,21987,67.091,26.69,111.77
163.91,21988,67.19,26.577,111.78
158.77,21989,67.299,26.394,111.87
149.58,21990,67.415,26.188,111.95
145.05,21991,67.529,26.081,111.92
142.22,21992,67.656,25.999,111.84
140.83,21993,67.782,25.918,111.77
138.94,21994,67.894,25.854,111.7
141.83,21995,67.99,25.796,111.65
142.23,21996,68.089,25.697,111.62
201.71,22003,62.171,29.823,108.21
172.72,22004,66.966,26.928,111.56
172.9,22005,67.069,26.889,111.46
168.46,22006,67.13,26.741,111.61
143.58,22007,68.189,25.64,111.54
141.2,22008,68.292,25.581,111.47
140.87,22009,68.412,25.477,111.41
198.46,22015,62.48,29.708,108.55
199.59,22016,62.278,29.758,108.51
174.66,22017,66.771,27.246,111.24
174.6,22018,66.869,27.131,111.32
173.26,22019,66.945,27.019,111.42
138.86,22020,68.527,25.42,111.3
138.68,22021,68.644,25.269,111.3
197.37,22029,62.566,29.642,108.85
150.1,22030,66.387,27.631,110.96
170.59,22031,66.524,27.5,111.05
174.85,22032,66.694,27.351,111.12
138.58,22033,68.759,25.23,111.15
139,22034,68.881,25.068,111.14
197.87,22041,62.86,29.512,109.21
197.26,22042,62.652,29.575,109.13
323.14,22043,65.964,27.985,110.66
347.62,22044,66.071,27.874,110.82
60.853,22045,66.27,27.747,110.83
139.52,22046,68.997,25.029,110.98
139.36,22047,69.127,24.866,110.94
209.28,22057,62.927,29.444,109.49
185.19,22058,65.46,28.308,110.46
188.78,22059,65.631,28.199,110.54
274.1,22060,65.799,28.084,110.63
137.55,22062,69.235,24.715,110.93
134.87,22063,69.298,24.594,110.95
137.23,22064,69.329,24.629,110.84
229.86,22071,63.12,29.321,109.87
222.55,22072,62.975,29.379,109.77
185.2,22073,64.95,28.615,110.16
185.2,22074,65.08,28.51,110.36
185.19,22075,65.301,28.412,110.34
135.92,22082,69.41,24.538,110.78
359.26,22086,63.26,29.238,110.08
